0,1,2,3,4,5,6,7,8,9,target
20,8,11,11,13,14,11,12,9,14,4
9,16,8,12,13,9,19,12,18,21,4
9,17,12,10,14,10,10,9,12,18,4
8,8,27,8,17,11,9,11,8,24,4
5,2,10,8,10,7,11,5,7,16,4
12,10,8,1,3,2,4,5,2,5,4
4,11,11,1,13,6,3,5,6,14,4
11,11,9,24,10,1,18,9,15,11,4
8,7,10,4,10,13,8,5,5,11,4
10,6,13,16,17,4,25,7,10,20,4
12,3,6,4,13,9,6,9,4,14,4
9,18,26,25,24,14,14,13,15,21,4
9,4,9,19,9,21,14,6,6,12,4
3,15,4,28,6,7,12,4,11,4,4
10,4,15,23,6,7,15,5,7,8,4
6,20,0,17,7,3,9,9,12,4,4
19,2,2,14,14,6,11,12,7,12,4
11,9,6,18,16,7,16,11,10,20,4
5,16,2,26,9,8,10,5,8,5,4
12,10,5,18,11,14,14,19,9,8,4
11,11,8,23,5,16,16,14,5,12,4
8,7,13,19,8,6,15,12,11,11,4
4,21,6,24,8,3,11,5,9,11,4
8,6,8,17,14,16,14,11,9,19,4
1,19,5,27,7,10,11,4,15,5,4
7,4,11,12,16,8,11,8,12,18,4
10,4,14,11,18,12,16,9,15,18,4
11,9,25,20,22,5,16,19,11,16,4
25,14,14,18,24,8,28,16,22,20,4
13,6,7,20,9,4,12,5,22,7,4
4,3,6,8,13,3,5,4,9,12,4
5,6,7,10,16,4,9,7,8,17,4
17,8,6,7,20,25,10,8,7,11,4
14,12,18,39,23,12,40,28,35,23,4
8,9,21,21,18,7,23,6,19,15,4
17,13,26,39,17,22,38,23,39,26,4
13,17,20,8,13,5,28,22,20,20,4
12,10,20,6,19,8,25,15,15,22,4
15,7,20,28,13,4,24,19,14,14,4
17,5,7,6,13,1,7,10,13,5,4
3,7,6,17,10,0,9,0,10,13,4
3,11,3,20,21,0,11,3,5,18,4
12,10,4,19,11,0,17,9,7,18,4
9,6,9,32,11,0,8,2,10,20,4
11,8,10,18,15,0,9,3,5,15,4
13,18,3,14,16,9,14,12,5,16,4
7,3,2,13,11,0,6,2,5,14,4
7,3,3,20,16,3,2,4,4,18,4
7,8,8,29,14,2,6,5,8,20,4
11,8,9,26,15,1,8,2,11,15,4
10,6,7,13,14,3,8,20,13,21,4
10,10,3,18,13,0,6,3,9,20,4
12,3,6,13,17,5,10,8,5,12,4
5,12,6,14,13,1,12,4,8,19,4
25,16,21,18,16,15,25,25,17,23,4
24,8,19,11,13,5,17,29,12,13,4
13,3,13,11,16,6,16,14,8,14,4
13,5,7,1,11,1,6,3,6,11,4
16,12,21,8,19,15,17,17,13,12,4
17,6,18,25,15,3,14,10,15,14,4
19,15,20,19,26,3,41,16,29,25,4
10,8,19,14,10,4,8,16,11,12,4
12,15,14,7,14,6,14,12,8,15,4
9,19,18,14,15,9,17,6,9,21,4
16,16,12,20,19,0,21,32,24,20,4
9,24,11,11,15,7,5,8,6,14,4
7,9,13,6,18,3,15,8,6,23,4
14,18,9,8,21,4,3,15,7,29,4
12,20,12,17,17,3,10,14,13,17,4
16,16,13,14,18,4,20,13,13,23,4
10,12,4,6,18,7,13,4,9,21,4
14,11,7,5,19,7,13,5,11,18,4
7,5,2,6,19,4,8,6,10,17,4
7,4,1,8,20,1,15,12,5,18,4
9,2,5,2,16,4,8,7,7,15,4
14,17,12,7,16,1,5,11,8,16,4
10,8,9,6,19,3,6,9,7,24,4
8,8,10,7,10,0,13,7,6,14,4
13,15,9,7,16,2,8,12,14,21,4
11,13,7,5,21,2,7,11,7,18,4
17,11,5,4,11,1,11,13,3,16,4
15,16,8,4,22,4,8,16,7,13,4
17,5,12,4,15,2,15,10,5,22,4
10,7,3,6,12,0,10,10,4,16,4
14,15,12,4,17,1,13,9,7,14,4
8,10,10,5,15,3,6,7,6,16,4
17,16,6,5,12,0,7,10,3,12,4
6,14,14,7,18,1,6,7,7,19,4
15,21,13,3,11,2,8,9,5,13,4
15,13,5,10,20,4,13,8,8,15,4
10,9,6,3,13,0,4,6,11,10,4
4,24,7,13,13,6,5,13,10,13,4
11,13,8,4,17,2,8,8,10,18,4
10,2,6,11,21,3,17,5,14,20,4
14,13,26,10,11,13,20,11,10,11,4
21,15,24,9,13,10,18,17,13,15,4
11,15,5,8,12,4,10,5,7,15,4
11,8,1,5,17,1,10,6,6,11,4
11,3,8,5,19,6,10,15,10,17,4
12,5,9,16,19,5,7,11,5,16,4
3,10,8,8,21,10,10,9,8,14,4
14,8,9,9,13,1,12,11,4,9,4
7,9,12,4,8,11,5,3,5,7,4
11,11,20,17,13,8,18,5,26,9,4
14,4,6,4,5,3,12,14,5,8,4
12,10,9,2,11,13,8,12,13,11,4
16,9,11,5,16,22,22,11,18,13,4
14,13,9,16,12,1,18,14,17,15,4
14,8,9,8,21,2,21,5,14,19,4
8,10,7,9,16,1,11,4,13,15,4
21,19,14,21,25,13,25,9,18,15,4
8,6,12,18,11,6,9,8,10,15,4
12,4,14,7,9,6,5,16,2,12,4
14,11,17,25,25,9,29,11,22,30,4
15,14,12,19,10,2,20,8,13,18,4
12,17,17,8,18,8,16,19,12,16,4
11,8,16,15,17,0,10,8,7,17,4
9,23,10,22,13,4,14,8,13,14,4
13,6,21,21,15,6,20,28,23,14,4
12,16,17,12,7,6,17,12,12,8,4
9,6,10,21,14,4,15,4,12,10,4
7,11,6,5,15,4,8,9,3,17,4
10,18,5,8,16,5,4,6,4,17,4
9,6,13,18,14,12,16,13,11,13,4
5,9,27,13,20,2,25,8,23,23,4
14,5,13,8,17,4,10,18,16,17,4
24,8,12,15,19,2,9,10,12,19,4
9,16,18,23,22,8,27,19,22,25,4
9,20,33,28,36,6,22,18,19,29,4
16,9,19,12,12,13,8,19,8,22,4
16,12,27,17,12,5,8,17,16,8,4
12,11,20,16,22,6,8,34,12,20,4
21,6,16,19,30,9,26,33,13,15,4
11,6,6,12,22,0,12,10,9,16,4
7,15,16,3,13,0,11,6,5,12,4
10,1,10,6,17,2,9,8,6,15,4
14,16,10,13,22,4,19,13,16,19,4
6,3,6,8,16,0,7,5,7,19,4
5,10,14,13,16,4,10,8,10,11,4
11,3,19,17,15,2,20,9,7,14,4
11,6,19,15,20,3,12,10,18,23,4
16,14,15,6,22,9,9,12,5,22,4
6,12,19,4,17,16,7,11,10,13,4
4,17,21,22,19,0,15,5,16,22,4
12,11,18,13,17,9,11,20,13,11,4
15,11,9,28,20,19,23,12,16,24,4
10,10,11,15,13,15,15,11,10,15,4
7,15,15,14,24,1,8,6,11,12,4
6,27,12,14,17,9,12,8,24,17,4
7,10,10,8,14,10,19,9,11,8,4
22,5,15,27,17,15,28,15,20,14,4
7,25,12,18,16,6,18,4,30,15,4
7,11,12,11,12,9,14,9,15,13,4
15,7,17,29,14,12,29,16,26,16,4
10,21,7,11,8,12,10,5,8,9,4
6,2,8,12,13,7,8,9,14,19,4
11,5,10,6,13,6,11,12,9,21,4
6,16,18,14,19,10,11,6,13,21,4
17,11,18,17,16,9,36,24,25,20,4
12,12,22,11,21,4,24,11,19,22,4
12,15,14,25,28,4,15,9,12,17,4
12,7,27,14,16,11,24,21,17,19,4
14,7,18,15,14,7,22,15,13,28,4
14,11,15,16,11,18,13,12,6,7,4
9,9,6,9,19,3,9,17,9,23,4
17,9,20,19,24,13,27,28,19,21,4
15,10,10,8,20,0,11,9,6,23,4
7,10,12,2,18,2,9,5,3,14,4
8,15,10,7,14,2,7,6,5,17,4
11,11,6,7,19,0,3,11,3,18,4
10,8,5,15,16,5,13,4,9,14,4
10,17,17,8,13,2,10,1,3,13,4
8,11,6,1,13,0,5,9,5,15,4
11,8,7,9,16,0,14,11,14,20,4
11,11,5,7,26,2,15,14,11,23,4
15,13,8,5,14,3,13,14,8,18,4
4,8,15,15,17,1,10,8,13,17,4
16,12,14,10,23,8,14,13,12,23,4
7,9,20,6,22,0,10,9,9,27,4
12,7,19,29,5,5,14,13,19,6,4
17,12,24,22,14,6,26,10,20,17,4
9,12,16,16,16,1,11,7,9,12,4
12,6,21,14,22,9,24,11,16,17,4
8,13,8,11,12,3,16,10,11,15,4
11,11,5,8,21,4,19,18,9,14,4
15,18,14,6,10,11,10,8,9,12,4
14,12,15,26,8,10,18,15,16,9,4
6,15,12,17,23,8,18,22,23,21,4
11,10,26,14,23,10,16,9,15,30,4
17,10,13,16,11,4,7,11,7,11,4
7,10,16,18,13,17,24,11,14,19,4
7,9,13,13,7,1,9,11,8,15,4
12,10,10,22,19,3,29,8,24,28,4
7,3,19,9,19,6,13,4,9,22,4
6,20,22,14,17,5,22,11,16,16,4
12,9,20,17,20,5,20,17,22,25,4
7,15,17,21,23,6,9,11,10,19,4
11,16,21,8,18,20,19,12,23,14,4
7,12,15,5,19,5,4,2,5,6,4
16,15,25,17,16,18,15,13,12,24,4
10,12,25,14,22,19,11,5,9,20,4
21,5,8,5,8,10,21,15,12,11,4
11,4,15,17,19,4,11,14,13,28,4
8,10,23,20,31,21,39,9,31,36,4
12,7,19,16,24,13,20,16,26,26,4
16,9,21,5,18,21,15,12,10,12,4
14,13,23,10,24,10,13,15,12,15,4
9,8,14,11,15,7,13,7,13,11,4
12,9,17,4,14,9,9,12,10,18,4
10,11,7,12,16,3,15,12,6,13,4
8,12,19,21,15,9,11,17,8,20,4
9,6,13,36,21,24,27,8,32,14,4
11,12,25,24,16,9,32,15,23,18,4
7,17,23,14,17,10,13,8,11,8,4
23,12,20,22,26,7,23,19,21,24,4
20,10,5,31,21,13,30,26,31,27,4
7,12,19,13,15,0,14,7,20,17,4
14,13,36,18,15,2,17,13,20,13,4
15,10,14,10,22,6,18,17,10,21,4
22,7,29,16,18,9,25,19,28,11,4
16,10,27,7,19,4,25,13,20,14,4
11,15,21,7,26,6,25,11,19,25,4
6,8,19,12,17,5,12,7,8,16,4
16,12,15,19,16,7,18,19,12,12,4
27,24,17,29,13,7,18,14,8,25,4
6,14,16,14,8,20,18,6,13,15,4
8,7,24,33,21,5,31,19,23,23,4
12,13,12,11,24,10,15,12,9,18,4
5,13,22,15,15,5,13,7,11,18,4
9,18,18,14,29,3,16,13,21,13,4
10,14,15,20,21,5,23,10,15,16,4
6,13,18,25,15,9,24,7,22,28,4
13,4,21,9,14,4,14,12,10,14,4
19,7,18,23,21,3,15,15,16,19,4
11,8,18,15,18,13,8,16,11,14,4
8,8,8,13,17,4,18,9,16,18,4
8,4,15,7,23,6,13,14,4,9,4
9,16,14,13,19,24,15,21,12,5,4
17,4,39,25,11,12,24,13,11,14,4
9,8,14,5,17,6,32,6,17,20,4
22,13,25,14,16,6,16,27,13,17,4
20,5,14,20,19,1,21,19,18,16,4
14,16,16,15,25,7,17,12,18,21,4
12,13,23,31,16,2,15,19,19,21,4
10,7,8,9,14,6,21,4,12,19,4
16,16,18,6,21,7,13,12,12,15,4
8,6,11,4,14,9,14,15,9,14,4
11,11,18,22,12,1,10,10,17,18,4
13,5,9,14,13,2,14,17,15,14,4
13,6,6,11,17,15,24,27,10,20,4
9,8,15,8,20,2,18,8,13,21,4
12,7,10,37,21,4,17,17,16,25,4
12,7,18,30,21,5,31,13,26,31,4
12,9,13,16,18,4,11,12,7,21,4
10,8,19,10,19,11,16,8,11,20,4
11,11,14,14,21,3,13,10,10,13,4
8,6,19,9,23,4,11,6,6,23,4
6,22,24,16,14,10,26,12,16,16,4
14,11,15,7,21,7,20,22,16,28,4
11,3,15,16,14,3,12,21,8,17,4
4,18,16,22,19,3,20,3,16,11,4
8,11,31,25,20,4,23,12,14,22,4
10,10,13,19,12,22,8,7,5,8,4
17,19,9,9,18,10,11,6,8,13,4
7,9,19,6,22,8,13,18,5,13,4
14,11,7,21,19,5,20,8,18,14,4
11,11,15,5,17,5,14,8,14,17,4
16,6,9,11,15,2,17,14,6,9,4
16,6,14,22,32,4,32,7,33,29,4
16,8,27,15,9,12,20,9,17,25,4
12,17,18,26,20,11,29,14,25,24,4
13,13,9,18,7,12,10,17,11,14,4
8,8,27,19,30,3,18,22,25,29,4
12,9,10,12,16,1,13,8,16,24,4
21,8,11,31,25,0,27,12,37,23,4
9,10,9,17,25,2,22,9,19,21,4
6,6,24,24,24,16,26,13,14,28,4
8,11,18,7,14,2,11,8,10,18,4
13,6,18,22,25,12,19,17,18,38,4
14,13,28,14,22,9,19,16,21,22,4
14,10,23,25,23,6,19,23,19,26,4
17,8,10,21,24,5,35,20,24,24,4
11,6,18,10,17,10,19,14,15,23,4
11,12,6,10,15,8,17,7,20,17,4
6,12,28,29,15,15,22,11,19,20,4
16,10,24,24,15,4,19,14,26,18,4
6,6,18,11,30,5,27,2,14,25,4
9,14,26,24,21,1,21,16,27,21,4
12,18,28,15,22,5,16,4,14,19,4
12,13,12,15,16,13,21,6,13,25,4
13,5,11,9,9,7,11,15,7,7,4
9,5,14,13,18,10,8,9,8,14,4
6,9,6,4,17,4,5,10,2,18,4
8,4,7,7,14,2,10,11,7,14,4
11,16,9,3,19,6,8,12,2,19,4
7,5,10,6,18,1,5,2,3,22,4
13,14,7,4,10,1,7,13,5,17,4
10,14,6,4,18,0,9,10,2,23,4
21,12,8,4,16,4,11,10,6,14,4
10,13,7,5,15,2,7,7,7,17,4
16,8,7,1,10,4,7,11,0,16,4
10,7,9,7,16,4,11,12,8,16,4
11,11,15,10,19,3,17,8,14,15,4
10,6,14,10,17,2,13,13,13,18,4
6,14,18,8,15,12,11,14,14,9,4
13,10,20,15,21,6,13,6,20,23,4
16,11,17,10,12,3,9,3,12,14,4
12,6,11,24,17,5,11,14,22,13,4
8,11,24,18,29,5,16,8,14,25,4
8,12,14,8,16,5,23,5,15,17,4
8,15,19,2,16,5,8,1,8,18,4
5,7,13,6,20,5,10,12,9,19,4
8,11,14,11,22,1,21,13,13,21,4
10,6,10,7,16,3,13,8,9,15,4
13,21,27,21,16,9,21,11,18,18,4
11,13,12,6,12,3,5,6,4,13,4
12,13,9,3,13,8,8,21,6,15,4
7,10,12,11,20,10,25,3,20,25,4
9,18,20,11,17,8,11,10,7,25,4
13,8,21,12,19,7,18,13,22,25,4
16,8,27,21,12,4,16,18,19,19,4
7,11,13,20,12,18,21,18,15,21,4
8,6,21,10,15,7,11,12,6,19,4
8,11,22,13,22,3,15,10,13,14,4
10,10,31,28,11,7,13,38,19,12,4
15,6,10,21,21,8,23,20,23,10,4
21,4,3,30,11,8,25,18,24,14,4
23,13,15,13,14,9,26,19,13,16,4
11,17,27,9,25,2,27,5,9,16,4
14,8,9,20,16,2,12,2,10,21,4
6,15,9,16,16,4,18,14,12,22,4
14,5,6,3,7,2,8,8,2,8,4
8,19,9,23,6,11,17,4,16,8,4
6,6,20,22,21,3,14,8,8,18,4
11,11,7,16,17,5,16,7,9,17,4
20,7,16,23,19,12,17,9,26,11,4
11,29,29,16,15,15,2,6,6,14,4
20,20,14,26,15,10,23,18,26,17,4
13,14,27,25,26,3,20,15,19,12,4
9,17,22,21,13,9,15,10,18,13,4
10,4,17,21,15,4,13,9,21,18,4
12,3,19,9,15,3,13,13,16,8,4
7,8,23,12,15,5,14,0,6,12,4
16,10,11,4,10,2,11,9,8,13,4
20,8,22,7,14,12,15,13,12,19,4
14,4,10,10,12,12,15,11,10,18,4
25,6,6,17,16,18,37,35,35,22,4
13,7,5,24,20,1,7,4,8,23,4
16,3,3,10,5,2,8,15,9,5,4
12,5,1,5,13,2,12,9,3,19,4
14,7,9,4,9,1,8,8,5,14,4
23,9,20,8,20,6,12,21,15,22,4
14,19,21,21,32,4,30,23,22,22,4
11,11,13,7,19,5,7,8,7,13,4
2,10,18,9,22,9,25,5,19,15,4
10,8,17,5,29,7,26,9,14,19,4
4,12,34,13,20,22,15,9,15,9,4
18,2,6,3,5,2,4,13,7,9,4
4,4,11,16,18,0,6,3,11,16,4
5,6,4,1,16,3,3,9,1,12,4
8,12,5,14,11,3,11,2,11,13,4
9,16,15,25,16,29,19,20,20,25,4
11,6,9,8,7,11,6,12,13,10,4
11,3,6,9,6,6,7,10,7,19,4
14,4,11,10,10,4,7,10,11,12,4
9,5,5,6,18,2,9,7,6,16,4
14,4,10,6,19,4,6,6,7,16,4
19,1,4,7,16,2,11,14,13,19,4
8,14,9,4,14,7,5,3,7,13,4
12,4,8,12,16,16,13,8,8,22,4
6,8,13,8,13,4,12,4,9,9,4
7,8,21,6,20,17,10,2,6,12,4
8,8,14,8,14,2,10,5,9,10,4
7,4,8,5,16,3,12,1,8,12,4
6,4,8,1,19,7,11,8,6,14,4
9,5,18,7,20,16,14,8,9,12,4
9,3,11,4,13,5,8,5,7,15,4
8,3,8,5,12,5,8,7,6,11,4
13,0,13,3,13,3,7,8,7,14,4
9,3,0,1,11,1,8,11,4,8,4
12,1,11,3,11,2,11,11,2,15,4
8,4,14,3,21,3,11,5,4,17,4
13,2,12,11,14,5,10,5,7,15,4
10,2,7,5,12,1,10,13,8,9,4
10,3,3,2,6,2,6,10,7,8,4
14,0,5,6,10,7,8,9,5,15,4
15,0,4,6,8,7,11,8,5,12,4
11,1,3,8,12,2,13,11,10,10,4
12,1,3,5,12,3,14,16,5,17,4
15,5,15,6,17,1,12,8,7,20,4
13,2,15,6,23,11,13,5,10,11,4
14,4,8,4,11,5,12,6,12,9,4
10,6,5,12,12,3,3,12,11,13,4
8,3,3,5,13,5,9,15,9,24,4
9,2,11,0,16,13,19,8,8,17,4
8,6,16,5,16,18,10,4,6,9,4
7,3,3,8,16,2,13,15,13,12,4
7,1,7,11,15,5,11,15,10,12,4
13,4,11,9,14,11,14,9,14,17,4
8,2,1,5,13,7,11,10,9,17,4
10,4,7,6,21,4,12,13,15,18,4
16,2,7,10,21,9,11,13,13,22,4
11,5,17,5,19,15,16,9,8,19,4
12,6,8,13,14,12,14,10,9,19,4
19,6,33,5,15,7,8,10,10,13,4
11,7,11,5,13,3,5,3,4,13,4
11,7,21,4,18,2,8,12,4,16,4
9,6,9,4,16,2,10,6,17,19,4
11,3,6,6,17,3,6,8,11,18,4
9,11,14,7,19,11,13,4,13,17,4
11,10,6,2,8,5,4,10,5,11,4
10,7,20,5,12,9,8,8,4,15,4
13,6,20,6,19,4,6,3,7,13,4
11,6,9,8,12,3,7,4,4,12,4
15,6,16,6,14,3,6,3,7,9,4
10,5,16,3,12,8,5,6,3,20,4
10,6,4,4,8,4,4,5,1,11,4
7,1,13,3,9,2,5,11,5,7,4
12,3,12,4,19,2,10,7,8,16,4
13,1,6,5,10,6,11,10,7,14,4
14,2,8,5,13,8,11,8,9,12,4
14,4,24,3,14,12,9,11,11,10,4
9,4,10,7,15,3,5,6,6,10,4
9,2,4,3,8,4,7,12,7,17,4
9,6,22,6,12,6,6,8,10,12,4
6,6,13,5,12,14,7,8,10,13,4
3,3,13,1,13,7,6,2,9,15,4
4,4,21,4,16,21,9,3,6,15,4
7,3,7,2,14,4,8,9,6,18,4
13,7,22,2,18,9,3,4,2,13,4
6,5,11,3,13,4,5,8,1,9,4
15,0,4,7,16,1,15,13,6,14,4
12,0,1,4,13,3,16,10,6,10,4
9,1,1,5,10,1,10,17,7,8,4
15,6,20,6,11,2,15,12,6,15,4
11,2,4,6,11,6,7,14,3,11,4
14,5,15,6,24,11,14,5,11,13,4
18,2,9,11,10,2,11,5,10,10,4
15,4,13,4,9,0,9,6,14,13,4
11,3,11,7,19,20,11,5,12,18,4
7,1,5,7,8,3,9,9,11,14,4
8,2,15,5,13,11,16,7,11,17,4
8,1,4,8,12,4,18,12,10,16,4
8,3,13,10,16,17,17,13,11,15,4
11,8,11,5,13,12,14,9,11,17,4
11,5,8,7,14,4,14,5,12,18,4
16,5,17,7,13,8,13,7,12,14,4
14,9,26,4,13,8,3,3,5,15,4
7,3,17,3,15,4,12,11,11,18,4
20,7,17,0,13,8,8,4,2,12,4
7,9,18,4,21,6,8,5,3,15,4
14,8,17,7,17,10,16,5,14,12,4
8,11,14,11,14,2,17,3,9,19,4
17,11,25,15,27,3,10,9,12,15,4
10,7,15,16,20,2,21,11,10,11,4
20,0,1,7,9,5,7,4,5,12,4
16,1,3,4,8,8,5,7,6,13,4
18,2,11,5,7,2,7,5,6,13,4
20,10,16,23,18,2,18,10,21,21,4
6,13,15,13,14,1,11,8,9,16,4
6,9,28,21,26,2,22,13,24,26,4
3,12,21,16,17,0,10,3,6,20,4
11,8,14,10,22,16,21,11,10,14,4
8,17,17,22,11,15,15,21,23,10,4
6,14,18,21,7,10,16,19,21,10,4
8,2,6,16,23,0,15,3,8,17,4
19,11,15,19,19,6,24,24,21,15,4
10,13,12,10,19,5,14,10,10,21,4
13,4,5,7,10,2,12,18,11,12,4
8,9,9,7,18,6,10,3,3,16,4
18,16,13,8,15,3,15,17,12,19,4
6,17,12,9,20,8,13,15,11,14,4
17,6,32,12,17,4,10,10,10,29,4
23,8,20,7,15,13,10,15,4,21,4
13,6,4,5,10,9,4,7,3,10,4
4,12,20,12,13,2,13,5,16,17,4
6,4,8,10,19,5,22,9,15,14,4
16,6,3,14,13,3,19,10,8,16,4
16,13,17,4,23,13,13,22,11,18,4
15,16,19,5,20,8,8,14,12,18,4
16,7,21,17,22,2,8,15,12,17,4
20,3,6,10,13,0,9,14,6,12,4
16,6,12,6,23,3,11,10,5,20,4
11,4,8,7,13,7,6,5,4,16,4
12,7,12,7,14,1,7,5,5,15,4
11,5,10,7,8,3,14,12,4,14,4
14,7,11,10,15,6,11,7,10,15,4
9,2,5,7,11,10,11,4,9,14,4
11,8,7,6,13,5,8,9,4,15,4
12,2,5,10,21,6,8,11,9,18,4
20,8,18,11,28,2,9,4,19,27,4
15,9,9,15,20,2,20,12,12,16,4
13,5,5,14,12,0,9,7,7,18,4
12,3,10,5,11,4,11,8,11,11,4
6,7,17,11,19,3,11,8,17,21,4
8,3,15,11,20,8,10,2,4,16,4
10,8,11,10,14,7,14,13,13,19,4
13,4,5,3,17,4,12,14,4,14,4
15,5,6,9,19,8,6,9,6,17,4
28,18,24,12,17,13,13,8,7,15,4
6,1,2,6,8,2,11,12,4,7,4
8,1,5,3,9,1,8,8,5,10,4
14,9,11,10,10,8,8,6,12,13,4
11,1,3,6,8,2,3,8,6,5,4
8,1,4,8,4,2,9,6,4,8,4
6,0,3,3,6,3,7,10,8,10,4
8,1,3,2,9,1,5,9,4,10,4
12,3,7,7,14,8,11,7,7,10,4
11,2,3,8,13,9,10,7,7,12,4
12,14,10,12,11,16,5,12,7,11,4
20,18,10,27,14,5,17,21,31,11,4
8,16,16,13,10,16,9,4,6,16,4
6,22,24,12,12,28,4,7,5,13,4
21,15,6,34,11,5,19,10,23,7,4
9,8,9,6,11,6,5,9,4,13,4
12,10,19,6,18,8,7,11,6,17,4
12,16,20,16,18,7,21,3,19,17,4
11,10,6,15,14,2,6,12,4,18,4
14,12,18,19,19,2,11,9,11,20,4
13,2,11,11,13,5,10,5,10,15,4
6,2,6,16,21,2,14,3,11,18,4
8,12,11,14,23,3,17,9,14,19,4
14,11,19,6,18,12,17,9,14,11,4
16,13,7,10,20,1,4,22,10,20,4
8,4,8,4,13,0,9,10,5,11,4
4,5,12,8,19,5,9,12,14,21,4
18,10,11,15,15,0,19,3,13,16,4
9,11,15,9,13,2,9,1,4,11,4
11,7,5,8,21,7,6,11,7,17,4
12,8,23,13,15,5,16,15,9,12,4
8,18,9,21,16,5,8,9,10,18,4
14,5,16,13,26,6,24,19,20,21,4
10,6,16,10,10,9,4,8,3,9,4
18,3,4,5,13,5,16,13,5,12,4
13,4,5,3,9,1,6,11,5,8,4
6,19,30,12,29,3,25,14,19,31,4
10,5,10,5,12,4,10,8,10,12,4
7,4,2,5,10,4,11,14,9,9,4
10,2,16,5,19,11,10,12,8,16,4
11,4,7,10,10,10,9,8,10,11,4
3,7,4,21,19,3,12,3,14,17,4
13,8,11,15,11,20,6,4,10,12,4
10,6,6,6,16,2,13,10,6,18,4
11,5,10,6,9,2,10,4,6,12,4
6,4,5,8,13,6,12,8,7,12,4
8,8,7,13,11,13,6,6,7,12,4
14,3,4,2,14,3,11,15,6,18,4
11,5,5,7,14,4,18,8,8,11,4
13,2,7,7,12,12,7,10,7,12,4
5,3,6,5,9,2,12,2,4,8,4
9,5,7,7,17,7,15,10,14,13,4
9,5,1,11,8,9,5,9,3,11,4
12,0,6,8,10,3,13,4,4,12,4
7,13,23,10,28,6,16,8,17,19,4
12,13,6,8,10,4,10,2,10,11,4
13,12,20,9,17,4,18,28,14,20,4
10,7,12,10,8,3,11,3,3,10,4
15,3,4,9,5,1,6,9,8,11,4
18,3,7,3,10,3,14,7,5,12,4
18,9,16,6,15,1,14,18,13,21,4
2,1,13,6,15,0,17,10,11,16,4
14,3,20,9,17,3,21,15,10,18,4
10,8,15,11,13,6,15,13,12,18,4
8,4,17,7,16,2,5,5,12,16,4
15,9,15,7,17,3,17,12,9,16,4
15,3,7,4,13,1,11,12,7,12,4
16,7,11,7,25,5,18,10,11,23,4
17,2,9,11,18,1,7,12,8,17,4
14,6,14,10,21,7,22,19,12,16,4
5,10,9,14,13,5,11,5,12,15,4
17,11,10,8,12,1,15,11,11,16,4
14,10,18,21,19,8,18,10,8,24,4
17,1,5,5,10,1,11,14,6,11,4
14,5,8,7,11,1,5,12,3,6,4
13,8,5,10,13,4,5,4,5,14,4
8,5,13,6,11,10,9,4,5,12,4
12,4,9,1,12,0,8,11,8,19,4
8,8,14,5,17,5,11,7,9,15,4
12,10,11,11,15,0,14,8,14,16,4
10,9,18,23,16,3,19,11,18,17,4
15,6,18,12,10,4,15,15,11,12,4
7,17,14,8,16,1,8,12,7,22,4
7,4,12,6,17,3,6,4,10,17,4
8,1,16,9,17,6,13,4,11,17,4
13,6,24,9,20,5,18,5,13,21,4
10,7,17,5,17,9,10,11,10,19,4
7,4,17,18,13,3,13,15,15,14,4
9,15,19,10,23,5,17,18,15,20,4
5,14,14,24,22,2,16,9,12,18,4
14,5,1,16,16,2,10,12,10,17,4
12,1,6,1,8,4,10,5,9,14,4
15,14,21,7,22,8,12,9,13,9,4
5,2,13,8,14,1,13,6,5,18,4
5,3,8,17,14,0,17,5,8,22,4
8,11,16,16,26,7,27,19,27,22,4
8,20,22,9,20,3,14,4,11,19,4
12,5,15,5,9,16,6,10,2,12,4
5,8,7,18,18,1,7,3,9,17,4
7,8,9,1,11,5,7,6,6,15,4
10,11,6,6,16,5,4,4,5,16,4
6,5,14,4,19,22,16,4,9,18,4
14,9,3,5,16,7,7,2,8,26,4
13,7,15,8,31,2,13,10,21,18,4
11,8,11,16,15,5,10,7,15,18,4
5,2,8,6,9,13,11,8,7,12,4
17,13,6,16,16,3,7,8,10,17,4
19,4,4,7,15,3,14,9,9,22,4
6,7,6,9,17,1,4,9,13,15,4
8,10,24,29,18,5,24,17,20,29,4
10,11,16,5,10,2,14,5,9,12,4
12,10,12,11,12,2,13,10,16,16,4
20,7,24,16,15,8,17,19,8,18,4
9,6,7,6,14,2,8,8,6,15,4
12,4,5,3,15,0,10,12,7,17,4
9,3,6,7,10,5,13,8,10,16,4
8,3,4,7,14,9,14,16,8,18,4
10,4,2,8,6,1,9,7,4,8,4
9,6,8,4,15,1,12,12,8,9,4
16,14,16,7,28,1,13,1,12,19,4
14,5,20,7,8,7,6,9,5,11,4
19,1,7,3,9,4,13,6,5,11,4
11,4,6,3,12,0,15,13,5,4,4
7,5,11,3,12,4,7,8,10,12,4
8,10,9,2,17,11,9,5,13,19,4
10,13,10,19,18,1,16,5,9,15,4
10,6,9,10,17,2,8,13,10,22,4
15,6,9,8,20,10,8,2,5,18,4
11,5,15,4,14,5,5,6,5,14,4
11,7,15,17,10,2,22,15,17,17,4
10,14,24,14,13,1,7,13,8,20,4
13,4,19,13,15,2,11,14,11,19,4
12,7,12,13,23,1,17,11,14,21,4
4,15,7,23,25,2,10,5,11,21,4
17,12,10,8,14,11,12,11,10,14,4
13,11,24,8,15,4,16,13,13,13,4
